@id,addr:city,name,addr:street,@lat,@lon
2459906929,,,,41.1138868,20.8024544
2459906930,,,,41.1132475,20.8020478
2459906931,,,,41.1132691,20.8019878
2460534324,,,,41.0141270,20.8115198
2460534325,,,,41.0141405,20.8115433
2461224040,,,,40.9575005,20.8765851
2461224053,,,,40.9576082,20.8762657
2461224062,,,,40.9575009,20.8762683
2461224065,,,,40.9576021,20.8764266
2465718858,,,,40.9153971,20.7457972
2465718860,,,,40.9154381,20.7457370
2465718869,,,,40.9154281,20.7457071
2465718874,,,,40.9158050,20.7455054
2465718878,,,,40.9153770,20.7457372
2465718882,,,,40.9158475,20.7454357
2465718884,,,,40.9153425,20.7458293
2465727379,,,,40.9158294,20.7454654
2465727393,,,,40.9153140,20.7456878
2466181809,,,,41.0692174,20.8020734
2466181821,,,,41.0690554,20.8022922
2466181822,,,,41.0692107,20.8022789
2466181826,,,,41.0692517,20.8022148
2466181829,,,,41.0691972,20.8022907
2466181831,,,,41.0691160,20.8023807
2466181835,,,,41.0692269,20.8022554
2466181837,,,,41.0692963,20.8021673
2466181842,,,,41.0693486,20.8021339
2466193633,,,,41.0104486,20.8074273
2466193638,,,,41.0097769,20.8065793
2466193640,,,,41.0104673,20.8071866
2466193649,,,,41.0096150,20.8064318
2466193652,,,,41.0103385,20.8072337
2466193656,,,,41.0101685,20.8069870
2466193657,,,,41.0105440,20.8073892
2466193663,,,,41.0100562,20.8068529
2466193664,,,,41.0092142,20.8060335
2466193665,,,,41.0094399,20.8062266
2466193671,,,,41.0096939,20.8062466
2466193674,,,,41.0105683,20.8075099
2466193675,,,,41.0103970,20.8073207
2466193677,,,,41.0105644,20.8075943
2466193685,,,,41.0098579,20.8064236
2466193686,,,,41.0099115,20.8067000
2466193689,,,,41.0100421,20.8066650
2466193695,,,,41.0102262,20.8068581
2466193699,,,,41.0102870,20.8069547
2466193748,,,,41.0104767,20.8074972
2466193749,,,,41.0093306,20.8061005
2466193752,,,,41.0088772,20.8059356
2466193761,,,,41.0091110,20.8059113
2466193762,,,,41.0104896,20.8075869
2466193765,,,,41.0093359,20.8059286
2466193767,,,,41.0094148,20.8059635
2466193782,,,,41.0105501,20.8076601
2466197428,,,,40.9941238,20.8003791
2466197430,,,,40.9943343,20.8003631
2466197437,,,,40.9945386,20.8004237
2466197444,,,,40.9944465,20.8003848
2466197446,,,,40.9942066,20.8001367
2466197447,,,,40.9941610,20.8002627
2466197482,,,,40.9946683,20.8004676
2470107528,,,,41.9877102,21.5878285
2470107533,,,,41.9877740,21.5880002
2470107536,,,,41.9869366,21.5886493
2470107537,,,,41.9873473,21.5879734
2470107539,,,,41.9874550,21.5882416
2470107541,,,,41.9868290,21.5883489
2470107547,,,,41.9885515,21.5874155
2470107549,,,,41.9884757,21.5872813
2470164142,,,,41.9944385,21.5427206
2470164181,,,,41.9947592,21.5457692
2470172617,,,,41.9945634,21.5458165
2473678341,,,,41.5981178,20.9584264
2477131803,,,,42.1320585,21.8655399
2477666733,,,,41.2964654,21.2527100
2477666848,,,,41.2962237,21.2525707
2494017581,,,,41.5122970,20.9381896
2494017582,,,,41.5122457,20.9382400
2494017600,,,,41.5122057,20.9382870
2494017602,,,,41.5123784,20.9384211
2494017604,,,,41.5124126,20.9385291
2494017610,,,,41.5127786,20.9391959
2494017612,,,,41.5126267,20.9393388
2494017614,,,,41.5124714,20.9393635
2494017615,,,,41.5124941,20.9392254
2494017617,,,,41.5125021,20.9390913
2494017618,,,,41.5122637,20.9385206
2494017620,,,,41.5122391,20.9383988
2494019344,,,,41.5125045,20.9386960
2494019346,,,,41.5127043,20.9390525
2494019347,,,,41.5127866,20.9391332
2539584037,,,,41.9743056,21.4464050
2539584038,,,,41.9743640,21.4461894
2539584039,,,,41.9743903,21.4462910
2539584040,,,,41.9743708,21.4463496
2545341269,,,,40.9849278,20.9204554
2545341421,,,,40.9794607,20.9150159
2555620328,,,,41.6818949,21.2570507
2567622568,,,,41.9917633,21.4485296
2567622569,,,,41.9914792,21.4482394
2567622570,,,,41.9913424,21.4484694
2567622571,,,,41.9916291,21.4487632
2568602295,,,,41.4368072,22.6437896
2572853076,,,,41.9896037,20.9609598
2572853079,,,,41.9891717,20.9608651
2572853081,,,,41.9888359,20.9606422
2572853085,,,,41.9892128,20.9609793
2572853087,,,,41.9892222,20.9609066
2572853089,,,,41.9891601,20.9613886
2572875864,,,,41.9891562,20.9600383
2572875866,,,,41.9892092,20.9600486
2580571850,,,,41.3515792,21.5725185
2580571851,,,,41.3511125,21.5719402
2580571892,,,,41.3363712,21.5446772
2580571893,,,,41.3362645,21.5444788
2580571894,,,,41.3360662,21.5440699
2580571895,,,,41.3359316,21.5438477
2580571896,,,,41.3357228,21.5434837
2580571897,,,,41.3356080,21.5433227
2580571898,,,,41.3354064,21.5430426
2588860382,,,,41.3424646,21.5642847
2588861489,,,,41.3426136,21.5645095
2590602348,,,,41.8061649,20.6185006
2601313858,,,,42.0026086,21.4078112
2622783372,,,,41.4425581,22.6480196
2622788698,,,,41.4406045,22.6490267
2622788712,,,,41.4414490,22.6507004
2622788713,,,,41.4411635,22.6500352
2665170805,,,,41.2597743,21.4571746
2671445796,,,,41.3487187,21.5378921
2671445797,,,,41.3487207,21.5378396
2671445805,,,,41.3501581,21.5378797
2671445807,,,,41.3503876,21.5377367
2671445823,,,,41.3500299,21.5378770
2674520961,,,,41.3513916,21.5722723
2680508918,,,,41.3631244,21.5193363
2680580228,,,,41.8657545,21.9305594
2695392365,,,,41.9944108,21.5754777
2695392366,,,,41.9944326,21.5750279
2695392367,,,,41.9945326,21.5754756
2695392369,,,,41.9945420,21.5750048
2696246670,,,,41.8642841,21.9398809
2696258795,,,,41.8648763,21.9400103
2716165322,,,,42.1354362,21.7272271
2716165326,,,,42.1353931,21.7272314
2716165328,,,,42.1353857,21.7268090
2716165331,,,,42.1354319,21.7268075
2716165334,,,,42.1353226,21.7272030
2716165337,,,,42.1352627,21.7272059
2716165339,,,,42.1352564,21.7268104
2716165343,,,,42.1353153,21.7268075
2716207332,,,,42.1324649,21.7261417
2716207335,,,,42.1319537,21.7262106
2716207336,,,,42.1319987,21.7272254
2716207338,,,,42.1325283,21.7271317
2716211368,,,,42.1313696,21.7272927
2718738737,,,,41.6742693,20.5854314
2718738738,,,,41.6743753,20.5856291
2718738739,,,,41.6742886,20.5857537
2718738741,,,,41.6741490,20.5854873
2718742164,,,,41.6702436,20.5932211
2718742165,,,,41.6701593,20.5932796
2718742166,,,,41.6701094,20.5934175
2718742167,,,,41.6701938,20.5935028
2718742168,,,,41.6702049,20.5935298
2718742169,,,,41.6701624,20.5935808
2718742170,,,,41.6702347,20.5937262
2728759655,,,,41.7896107,20.9115227
2728759657,,,,41.7895937,20.9113856
2728759658,,,,41.7893133,20.9113984
2729294954,,,,41.7958700,20.9088022
2736822451,,,,41.7961672,20.9088003
2736822453,,,,41.7958102,20.9088026
2736822454,,,,41.7958079,20.9081764
2736822455,,,,41.7961649,20.9081740
2752429133,,,,41.1173282,20.7989917
2752429134,,,,41.1176375,20.7991722
2752429135,,,,41.1178428,20.7988572
2752429136,,,,41.1176455,20.7985988
2752429137,,,,41.1175868,20.7985953
2752502565,,,,41.1155749,20.7947033
2752502566,,,,41.1155394,20.7945772
2759013148,,,,41.1126042,20.8023575
2759013155,,,,41.1128831,20.8016977
2759013158,,,,41.1129053,20.8014938
2759013162,,,,41.1125375,20.8013275
2759013166,,,,41.1124284,20.8015448
2759013170,,,,41.1126568,20.8017755
2759013174,,,,41.1125780,20.8019391
2759013177,,,,41.1126426,20.8020061
2759013179,,,,41.1125072,20.8022744
2766700398,,,,41.1102588,20.8040245
2795141678,,,,41.1130806,20.7950351
2795141679,,,,41.1130930,20.7949883
2795141680,,,,41.1131465,20.7950133
2795141681,,,,41.1131341,20.7950601
2796738150,,,,41.9937584,21.4394368
2823036801,,,,42.0547430,21.4524060
2823036802,,,,42.0547891,21.4521832
2823036803,,,,42.0545878,21.4520692
2823036804,,,,42.0545580,21.4523342
2823036805,,,,42.0545877,21.4521613
2823036806,,,,42.0545792,21.4521096
2823036807,,,,42.0547001,21.4523902
2835853866,,,,41.9860391,20.9586541
2835853867,,,,41.9861951,20.9587011
2835853868,,,,41.9862101,20.9586114
2835853869,,,,41.9863138,20.9586426
2835853870,,,,41.9863434,20.9584644
2835854066,,,,41.9860142,20.9588258
2835854067,,,,41.9864139,20.9584879
2835881776,,,,42.1350088,21.7185016
2835881777,,,,42.1350556,21.7184504
2841785731,,,,42.1457519,21.7229909
2841785737,,,,42.1456956,21.7228229
2841785742,,,,42.1456604,21.7229158
2841785748,,,,42.1457599,21.7226530
2841785755,,,,42.1458354,21.7227120
2863247109,,,,42.0064904,20.9428648
2863247110,,,,42.0065223,20.9429345
2863247111,,,,42.0064864,20.9429855
2863247112,,,,42.0064306,20.9430284
2863247113,,,,42.0063868,20.9430391
2863247114,,,,42.0063150,20.9430123
2863247115,,,,42.0062353,20.9429399
2863247116,,,,42.0062147,20.9428490
2884502068,,,,41.9742326,21.4715109
2884502069,,,,41.9743310,21.4715944
2884502070,,,,41.9739672,21.4723705
2884502071,,,,41.9738688,21.4722870
2886274707,,,,41.9754615,21.4444290
2914458994,,,,41.0241582,21.3301723
2914458995,,,,41.0229860,21.3300951
2914458996,,,,41.0229773,21.3302166
2914458997,,,,41.0241532,21.3302920
3004220258,,,,41.9846006,20.9657067
3004220259,,,,41.9847272,20.9658288
3004221245,,,,41.9845268,20.9655109
3004225658,,,,41.9844537,20.9659072
3004225659,,,,41.9844750,20.9656244
3004227620,,,,41.9844896,20.9655226
3004227621,,,,41.9845440,20.9660110
3004227622,,,,41.9847235,20.9659729
3004227623,,,,41.9850218,20.9658520
3004227624,,,,41.9849988,20.9657592
3010097376,,,,41.5900830,20.6253872
3021908915,,,,42.0025380,21.3901482
3021908916,,,,42.0016164,21.3899321
3021908917,,,,42.0015950,21.3900976
3021908918,,,,42.0025165,21.3903137
3021908919,,,,42.0006521,21.3906517
3021908923,,,,42.0007472,21.3899198
3021926057,,,,42.0072444,21.3725138
3021926058,,,,42.0068239,21.3723121
3021960607,,,,42.0060802,21.3792779
3021960608,,,,42.0062619,21.3793623
3021960609,,,,42.0062393,21.3794506
3021960610,,,,42.0065076,21.3795751
3021960611,,,,42.0064882,21.3796507
3021960612,,,,42.0060382,21.3794418
3049396907,,,,41.0229870,21.3300706
3049396908,,,,41.0230011,21.3299358
3049396909,,,,41.0241612,21.3300359
3049396910,,,,41.0241566,21.3301484
3054757105,,,,41.0335562,21.3365229
3054757106,,,,41.0333500,21.3362117
3054757107,,,,41.0331301,21.3364677
3054757108,,,,41.0333362,21.3367790
3055327976,,,,41.0247424,21.3287423
3055327977,,,,41.0249346,21.3277206
3055327978,,,,41.0247459,21.3276582
3055327979,,,,41.0245535,21.3286799
3058405683,,,,41.0274332,21.3351415
3058405684,,,,41.0272659,21.3344974
3058405685,,,,41.0273597,21.3344545
3058405686,,,,41.0275271,21.3350986
3058866253,,,,41.9776297,21.4448118
3058866262,,,,41.9769145,21.4460020
3058866264,,,,41.9775082,21.4448748
3058866266,,,,41.9773393,21.4457991
3058866270,,,,41.9773718,21.4459221
3058866274,,,,41.9777032,21.4455559
3058866279,,,,41.9778247,21.4454930
3058866286,,,,41.9769470,21.4461250
3059890169,,,,41.0396085,21.2191063
3059890170,,,,41.0398037,21.2201092
3059890171,,,,41.0396468,21.2189461
3059890172,,,,41.0399036,21.2202309
3078197761,,,,41.7836639,21.7174712
3078197784,,,,41.7822170,21.7080132
3078197819,,,,41.7816290,21.7079490
3078198043,,,,41.7817190,21.7079731
3078198098,,,,41.7837319,21.7176536
3099334939,,,,41.9948449,21.4431462
3099334940,,,,41.9941141,21.4435842
3100212153,,,,41.1125281,20.8013463
3101725361,,,,41.9994805,21.4376470
3101725362,,,,41.9994298,21.4376495
3101725363,,,,41.9993407,21.4373038
3101725364,,,,41.9990118,21.4384827
3101726057,,,,41.9993425,21.4376535
3109653116,,,,41.1424501,22.5039647
3113868319,,,,41.0328299,21.3365509
3128209145,,,,42.1336060,21.7272926
3128209148,,,,42.1336117,21.7274614
3128221231,,,,42.1330438,21.7277846
3128221242,,,,42.1336991,21.7272228
3128221243,,,,42.1336933,21.7275346
3128221440,,,,42.1336206,21.7272375
3128223902,,,,42.1331449,21.7278315
3161484805,,,,41.1121519,20.7935823
3161484806,,,,41.1120076,20.7935846
3161484807,,,,41.1119760,20.7937014
3161484808,,,,41.1117895,20.7936850
3161484809,,,,41.1117948,20.7934585
3161484810,,,,41.1121607,20.7934585
3162778862,,,,41.6373150,22.4614050
3162779661,,,,41.6375290,22.4619420
3208478528,,,,41.9953667,21.4031136
3213564948,,,,42.0168804,21.4316452
3277748523,,,,42.0051706,21.4096574
3317154890,,,,41.9926071,21.4208799
3317154891,,,,41.9925800,21.4210749
3317154892,,,,41.9924778,21.4210491
3317154893,,,,41.9925049,21.4208542
3317156698,,,,41.9925360,21.4210638
3357108298,,,,41.0326840,21.3346522
3357108299,,,,41.0326205,21.3345292
3357116198,,,,41.0307411,21.3344664
3357116199,,,,41.0309933,21.3343093
3357116200,,,,41.0308492,21.3344064
3357116201,,,,41.0309294,21.3343555
3357116202,,,,41.0310688,21.3342461
3357116203,,,,41.0306086,21.3345388
3357116211,,,,41.0309440,21.3335014
3357116212,,,,41.0309517,21.3335297
3357116213,,,,41.0305018,21.3338367
3357116214,,,,41.0305068,21.3337893
3357116215,,,,41.0308655,21.3335471
3357116216,,,,41.0306984,21.3336725
3357116217,,,,41.0309023,21.3335227
3357116218,,,,41.0308306,21.3336065
3357116219,,,,41.0306153,21.3337376
3357116220,,,,41.0307647,21.3336539
3357116221,,,,41.0305988,21.3337186
3357116222,,,,41.0306551,21.3336948
3357116223,,,,41.0306791,21.3336861
3357116224,,,,41.0307816,21.3336117
3357116225,,,,41.0308838,21.3335329
3357116226,,,,41.0308963,21.3335571
3357116227,,,,41.0306880,21.3337084
3357116228,,,,41.0305526,21.3337499
3357116229,,,,41.0306280,21.3337047
3357116230,,,,41.0307167,21.3336898
3357116231,,,,41.0307396,21.3336435
3357116232,,,,41.0306111,21.3337110
3357116233,,,,41.0305747,21.3337342
3357116234,,,,41.0305300,21.3337664
3357116235,,,,41.0303189,21.3342058
3357116236,,,,41.0303381,21.3342152
3357116237,,,,41.0305176,21.3337772
3357116238,,,,41.0304248,21.3339553
3357116239,,,,41.0304603,21.3338712
3357116240,,,,41.0304813,21.3338243
3357116241,,,,41.0304939,21.3338052
3357116242,,,,41.0305016,21.3337950
3357116243,,,,41.0305406,21.3337577
3357116244,,,,41.0304869,21.3338152
3357116245,,,,41.0305485,21.3337845
3391809106,,,,41.3515675,21.5637796
3391809107,,,,41.3517452,21.5640134
3392611193,,,,41.3538145,21.5424952
3392686107,,,,41.3542410,21.5416044
3392687687,,,,41.3511177,21.5417208
3392704966,,,,41.3503286,21.5379078
3394103979,,,,41.3471102,21.5558094
3394103980,,,,41.3469918,21.5559178
3394648064,,,,41.3510922,21.5416674
3394648080,,,,41.3528365,21.5399236
3394648081,,,,41.3514763,21.5414647
3394648082,,,,41.3510082,21.5414858
3394648083,,,,41.3510521,21.5414366
3394648084,,,,41.3509540,21.5412498
3394648085,,,,41.3510872,21.5412405
3394648086,,,,41.3514378,21.5410397
3394648087,,,,41.3515885,21.5408716
3394648088,,,,41.3526507,21.5396527
3394651775,,,,41.3521132,21.5402412
3395363985,,,,41.3484150,21.5353582
3395537462,,,,41.3435166,21.5348824
3395537463,,,,41.3437115,21.5349443
3395537477,,,,41.3436167,21.5343384
3395537478,,,,41.3437661,21.5349744
3395537479,,,,41.3438239,21.5348882
3395537480,,,,41.3437985,21.5347002
3395537481,,,,41.3437661,21.5340871
3404573396,,,,41.3482940,21.5361394
3404573397,,,,41.3485553,21.5361479
3404573398,,,,41.3485593,21.5359428
3404573399,,,,41.3482934,21.5359337
3404610807,,,,41.3482918,21.5365138
3404610808,,,,41.3486295,21.5365202
3404610809,,,,41.3486285,21.5367498
3404610810,,,,41.3482888,21.5367489
3404610811,,,,41.3482896,21.5371251
3404610812,,,,41.3486293,21.5371101
3404610813,,,,41.3486349,21.5373315
3404610814,,,,41.3482997,21.5373452
3404612754,,,,41.3503757,21.5378636
3404612755,,,,41.3503877,21.5376053
3404612756,,,,41.3498505,21.5376419
3404612757,,,,41.3487244,21.5376175
3406261097,,,,41.3426429,21.5475956
3406261098,,,,41.3426714,21.5477542
3406281432,,,,41.3427062,21.5445943
3409061314,,,,41.3468534,21.5527257
3409061315,,,,41.3466977,21.5523952
3409061316,,,,41.3465567,21.5520978
3409061317,,,,41.3470066,21.5526090
3409061318,,,,41.3468777,21.5523971
3409061319,,,,41.3467348,21.5521557
3409061320,,,,41.3467187,21.5519438
3409061321,,,,41.3467236,21.5520089
3409061322,,,,41.3471133,21.5516622
3409061323,,,,41.3472019,21.5516568
3409061324,,,,41.3471415,21.5517051
3409061325,,,,41.3472766,21.5519265
3409061326,,,,41.3474637,21.5517292
3409061327,,,,41.3473718,21.5518218
3409061328,,,,41.3471641,21.5517352
3409114094,,,,41.3437448,21.5550028
3409114095,,,,41.3436866,21.5548697
3409114123,,,,41.3448937,21.5518542
3409125383,,,,41.3446214,21.5518077
3409125384,,,,41.3448314,21.5519850
3415004750,,,,42.0630962,21.4519759
3415004751,,,,42.0630261,21.4519853
3415004752,,,,42.0630802,21.4516414
3415004753,,,,42.0630121,21.4516441
3415004754,,,,42.0629240,21.4514378
3415004755,,,,42.0627338,21.4514284
3416954476,,,,41.2468537,22.4833354
3416954477,,,,41.2471025,22.4831278
3416954478,,,,41.2471530,22.4832349
3416954479,,,,41.2470938,22.4832843
3416954480,,,,41.2471251,22.4833506
3416954481,,,,41.2471007,22.4833709
3416954482,,,,41.2471292,22.4834312
3416954483,,,,41.2471004,22.4834553
3416954484,,,,41.2471616,22.4835851
3416954485,,,,41.2471854,22.4835653
3416954486,,,,41.2472408,22.4836829
3416954487,,,,41.2470806,22.4838166
3416956594,,,,41.2468975,22.4834198
3416956595,,,,41.2471432,22.4832116
3416956601,,,,41.2477730,22.4824064
3416956602,,,,41.2467612,22.4833699
3416956603,,,,41.2466573,22.4835244
3416956604,,,,41.2465350,22.4836179
3416956605,,,,41.2468926,22.4842724
3416956606,,,,41.2473297,22.4838293
3416956607,,,,41.2474581,22.4835732
3416956608,,,,41.2477241,22.4832032
3416956609,,,,41.2480420,22.4826097
3416956610,,,,41.2479022,22.4823230
3416956611,,,,41.2474612,22.4828333
3418320915,,,,41.8218155,21.7356677
3418320916,,,,41.8231402,21.7354751
3418320918,,,,41.8223374,21.7360350
3418320919,,,,41.8222427,21.7363031
3418320920,,,,41.8221450,21.7362410
3418320921,,,,41.8222396,21.7359729
3418320922,,,,41.8222156,21.7365815
3418320923,,,,41.8223120,21.7363392
3418320925,,,,41.8223186,21.7366553
3418320926,,,,41.8226321,21.7356573
3418320927,,,,41.8224198,21.7357507
3418320928,,,,41.8222145,21.7369275
3418320929,,,,41.8221171,21.7368481
3418320930,,,,41.8220092,21.7365959
3418320931,,,,41.8219535,21.7362877
3418320932,,,,41.8221163,21.7359273
3418359993,,,,41.8725720,21.7137627
3418359994,,,,41.8730032,21.7135292
3418359995,,,,41.8734344,21.7133517
3418359997,,,,41.8728294,21.7132863
3418359998,,,,41.8732745,21.7132303
3419086324,,,,41.7621844,21.7402938
3419086325,,,,41.7626073,21.7401535
3419086326,,,,41.7629392,21.7400834
3419086328,,,,41.7622485,21.7401921
3419086329,,,,41.7627237,21.7400718
3419086330,,,,41.7630722,21.7400435
3419086331,,,,41.7632166,21.7400685
3419128978,,,,41.8264537,21.6870115
3419134954,,,,41.8298275,21.6884480
3419134955,,,,41.8301956,21.6886858
3419135494,,,,41.8382737,21.7000955
3419135496,,,,41.8380159,21.6999494
3419137738,,,,41.8469992,21.6991790
3419137739,,,,41.8468110,21.6992036
3419137740,,,,41.8466090,21.6993207
3419137741,,,,41.8464851,21.6994440
3419137742,,,,41.8462510,21.6997397
3431230567,,,,41.6720768,20.8535561
3431230571,,,,41.6717011,20.8540456
3431230572,,,,41.6718118,20.8541576
3431232006,,,,41.6712351,20.8543972
3431232007,,,,41.6714652,20.8544044
3431232008,,,,41.6715734,20.8543427
3431232009,,,,41.6716841,20.8542723
3431232010,,,,41.6717297,20.8542609
3431232011,,,,41.6718248,20.8542502
3431232012,,,,41.6718503,20.8542390
3431232013,,,,41.6720382,20.8535045
3431232014,,,,41.6717727,20.8538223
3431232015,,,,41.6716395,20.8538948
3431232016,,,,41.6715483,20.8539149
3431232017,,,,41.6714221,20.8540114
3431232018,,,,41.6712969,20.8541576
3431232019,,,,41.6712117,20.8542743
3431232020,,,,41.6710995,20.8544178
3431232021,,,,41.6710466,20.8545105
3431232026,,,,41.6711657,20.8544389
3431248926,,,,41.1248381,20.8124614
3431248948,,,,41.1248148,20.8121530
3431248949,,,,41.1250553,20.8121234
3431248950,,,,41.1250795,20.8125807
3431248951,,,,41.1247633,20.8126263
3431248952,,,,41.1247330,20.8125633
3434398194,,,,42.2331211,21.7042099
3434398199,,,,42.2336492,21.7042206
3434613778,,,,42.2343333,21.7036718
3434613780,,,,42.2336607,21.7037916
3434613781,,,,42.2342529,21.7036466
3434613787,,,,42.2340305,21.7034538
3434613788,,,,42.2339192,21.7034216
3434613789,,,,42.2331490,21.7034809
3434613791,,,,42.2341655,21.7035662
3434613792,,,,42.2335064,21.7038183
3434615593,,,,42.2339748,21.7037217
3434615595,,,,42.2342102,21.7037577
3434615596,,,,42.2341307,21.7037201
3434615597,,,,42.2332283,21.7038612
3455605688,,,,41.3566939,21.2936092
3455605689,,,,41.3557960,21.2937331
3455605690,,,,41.3558119,21.2939136
3455605691,,,,41.3559766,21.2938923
3455605692,,,,41.3561148,21.2939171
3455606793,,,,41.3563964,21.2938711
3455606794,,,,41.3565611,21.2937932
3455606795,,,,41.3566647,21.2938251
3455606796,,,,41.3567125,21.2937756
3455606799,,,,41.3566899,21.2937990
3455606801,,,,41.3558035,21.2938533
3456194014,,,,41.3436682,21.5340585
3456275705,,,,41.3431779,21.5391166
3456275706,,,,41.3432585,21.5385295
3456275707,,,,41.3433755,21.5385663
3456279394,,,,41.3432965,21.5391372
3456283936,,,,41.3437055,21.5366058
3456329462,,,,41.3438605,21.5356494
3456329463,,,,41.3438817,21.5353238
3456888476,,,,41.3431070,21.5479832
3456908279,,,,41.3430596,21.5485023
3456908283,,,,41.3433305,21.5487484
3456908284,,,,41.3432229,21.5488406
3456908289,,,,41.3433582,21.5488053
3456908290,,,,41.3433871,21.5487804
3456908291,,,,41.3434180,21.5488439
3489328026,,,,41.3468345,21.5599731
3489328027,,,,41.3466371,21.5594622
3489328029,,,,41.3464045,21.5590277
3489328030,,,,41.3462555,21.5588346
3489328031,,,,41.3460018,21.5585824
3489328032,,,,41.3455951,21.5582445
3489328036,,,,41.3443667,21.5566942
3489328038,,,,41.3434468,21.5551956
3489328039,,,,41.3432371,21.5539353
3489328050,,,,41.3434839,21.5549350
3489328061,,,,41.3434029,21.5547858
3489328062,,,,41.3434260,21.5548751
3489328063,,,,41.3434514,21.5549121
3489328064,,,,41.3434804,21.5552892
3489328065,,,,41.3436110,21.5551309
3489328066,,,,41.3435949,21.5551124
3489328067,,,,41.3433669,21.5547965
3489328068,,,,41.3437176,21.5549440
3489328070,,,,41.3433944,21.5549775
3491950596,,,,41.3425642,21.5516618
3491950597,,,,41.3424981,21.5514388
3491950598,,,,41.3424158,21.5512831
3491950599,,,,41.3422457,21.5510106
3491950600,,,,41.3420900,21.5508316
3491950601,,,,41.3418183,21.5505907
3491950602,,,,41.3415177,21.5503169
3496681755,,,,41.3501527,21.5389691
3496681758,,,,41.3502912,21.5389610
3496711917,,,,41.3505572,21.5362428
3496711918,,,,41.3484361,21.5354663
3496711919,,,,41.3506090,21.5360314
3496711920,,,,41.3492290,21.5355376
3496711921,,,,41.3484574,21.5352793
3496711927,,,,41.3501519,21.5388007
3496732850,,,,41.3503028,21.5397410
3496732853,,,,41.3501549,21.5397449
3496732854,,,,41.3501523,21.5395122
3496732855,,,,41.3500037,21.5395152
3496732861,,,,41.3500023,21.5393110
3496753400,,,,41.3503920,21.5396643
3496753403,,,,41.3501996,21.5386020
3496753407,,,,41.3502038,21.5378726
3496758617,,,,41.3500302,21.5392219
3496766773,,,,41.3502702,21.5387010
3496766776,,,,41.3503643,21.5388337
3496773865,,,,41.3500569,21.5388015
3496773866,,,,41.3501857,21.5386003
3496773867,,,,41.3503770,21.5388516
3496773868,,,,41.3503916,21.5388481
3496773869,,,,41.3504106,21.5388873
3496773870,,,,41.3504103,21.5389472
3497309886,,,,41.9960057,21.5126269
3503688998,,,,41.3434232,21.5381834
3503688999,,,,41.3434422,21.5381894
3503689000,,,,41.3434531,21.5380228
3503689001,,,,41.3436156,21.5368604
3503689002,,,,41.3436327,21.5365853
3503689003,,,,41.3436339,21.5367425
3503689004,,,,41.3436816,21.5367560
3503689005,,,,41.3436947,21.5358094
3503689006,,,,41.3437168,21.5357346
3503689007,,,,41.3437534,21.5358259
3503689008,,,,41.3437969,21.5353056
3503985936,,,,41.9530277,21.2967637
3506695093,,Brooklyn Lounge Bar,,42.0045421,21.3910004
3506695494,,,,42.0057442,21.3928791
3506696093,,Trend Food Bar,,42.0041936,21.3909265
3508365701,,,,41.9982998,21.3925013
3508365797,,,,41.9984169,21.3915982
3508366298,,,,41.9982401,21.3915567
3508366301,,,,42.0039785,21.3923809
3508366496,,,,41.9957897,21.3970718
3508370094,,,,41.9981223,21.3924593
3528161752,,,,41.1397273,22.5411138
3536185984,,,,42.0092706,21.4119600
3536185985,,,,42.0096214,21.4120055
3536185986,,,,42.0091634,21.4130580
3536185987,,,,42.0093132,21.4130766
3554015052,,,,41.9944802,21.4413780
3554015053,,,,41.9943968,21.4412866
3554015055,,,,41.9945523,21.4412705
3554015059,,,,41.9944766,21.4411713
3561925530,,,,42.0084685,21.3641778
3561925531,,,,42.0084616,21.3636921
3561925532,,,,42.0083425,21.3637015
3561925533,,,,42.0083417,21.3641858
3583222231,,,,41.6992302,21.7544564
3583222234,,,,41.6992501,21.7545585
3583222255,,,,41.6992207,21.7543606
3588006940,,,,41.3464425,21.5590879
3600508047,,,,41.3354997,21.5536567
3600508070,,,,41.3429967,21.5521853
3600526621,,,,41.3419179,21.5506708
3600526622,,,,41.3416311,21.5504262
3617056156,,,,40.9857135,21.0854283
3617056205,,,,40.9857633,21.0851409
3617056241,,,,40.9857175,21.0853174
3625211998,,,,41.3429832,21.5483313
3625211999,,,,41.3427986,21.5484675
3625212000,,,,41.3431476,21.5491782
3625212001,,,,41.3433515,21.5489941
3625212002,,,,41.3433675,21.5490266
3625212003,,,,41.3434652,21.5489391
3625306434,,,,41.3431599,21.5495260
3625306435,,,,41.3432320,21.5496738
3625306436,,,,41.3432894,21.5496240
3625306437,,,,41.3434847,21.5500242
3625306438,,,,41.3433773,21.5501172
3625306439,,,,41.3432552,21.5498669
3625306440,,,,41.3431845,21.5499281
3625306441,,,,41.3432708,21.5501049
3625306442,,,,41.3431823,21.5501815
3625306443,,,,41.3429728,21.5497520
3625306444,,,,41.3429217,21.5497963
3625306448,,,,41.3430617,21.5500561
3625306449,,,,41.3430442,21.5500771
3625306450,,,,41.3431686,21.5503106
3625306451,,,,41.3433562,21.5501402
3625306452,,,,41.3433948,21.5502149
3625306453,,,,41.3435755,21.5500303
3625306454,,,,41.3432714,21.5494270
3629403454,,,,41.3425614,21.5452532
3629442281,,,,41.9942061,21.4165838
3629442282,,,,41.9943473,21.4155378
3629466114,,,,41.9943360,21.4166155
3629466398,,,,41.9944772,21.4155695
3631726594,,,,41.9991402,21.3911692
